"","fsdisability","HH6.x","HH7.x","HC0","HW1","HW3","HW2","HC8","WS1","WS3","WS7","WS11","helevel","melevel","windex5.y","CB3","CB7","CB11","PR3","FCD2F","FCD2G","FCD2I","FCD2J","FCD2K","FCF1","FCF2","FCF3","HL4","Refugee"
"2463",2,1,50,13,1,1,1,1,11,NA,2,11,2,3,5,5,1,1,NA,1,2,2,2,2,2,2,2,2,3
"2464",1,1,50,13,1,1,1,1,11,NA,2,11,1,1,4,11,1,2,0,1,2,2,2,2,2,2,2,1,1
"2465",2,1,50,13,5,NA,NA,1,11,NA,2,11,2,3,3,7,1,1,0,2,2,1,1,2,2,2,2,2,3
"2466",2,1,50,13,1,1,1,1,11,NA,1,11,3,3,4,10,1,1,9,1,2,2,2,2,2,2,2,1,3
"2467",2,1,50,12,1,1,1,1,11,NA,2,11,1,2,5,12,1,1,0,1,2,1,1,2,2,2,2,1,3
"2468",1,1,50,13,1,2,1,1,12,NA,2,11,2,2,5,10,1,2,0,1,2,2,2,2,1,2,2,1,3
"2469",2,1,50,13,1,2,1,1,12,NA,2,11,1,2,4,8,1,1,2,1,1,2,2,2,2,2,2,1,3
"2470",2,1,50,12,1,1,1,1,11,NA,1,11,1,2,3,6,1,2,NA,1,2,1,1,2,2,2,2,1,3
"2471",2,1,50,13,1,1,1,1,12,NA,2,11,1,3,4,7,1,1,5,1,2,2,1,2,2,2,2,2,1
"2472",1,1,50,13,1,1,1,1,11,NA,1,13,1,2,3,10,1,1,0,2,2,2,2,2,2,2,2,1,1
"2473",2,1,50,13,1,1,1,1,11,NA,2,11,1,1,4,10,1,1,0,2,2,1,2,2,2,2,2,2,3
"2474",2,1,50,12,1,1,1,1,11,NA,2,11,3,3,5,7,1,1,2,2,2,2,2,2,2,2,2,2,1
"2475",2,1,50,13,1,1,1,1,11,NA,2,11,2,2,3,5,1,2,NA,2,2,2,1,2,2,2,2,2,3
"2476",2,1,50,12,1,1,1,1,11,NA,2,11,1,1,4,6,1,1,NA,2,2,2,2,2,2,2,2,2,3
"2477",2,1,50,13,1,1,1,1,11,NA,2,11,2,1,4,16,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2478",2,1,50,12,1,1,1,1,11,NA,2,11,3,3,5,7,1,2,4,1,2,2,1,2,2,2,2,1,3
"2479",2,1,50,13,1,1,1,1,11,NA,2,13,2,1,4,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2480",1,1,50,11,1,1,1,1,11,NA,2,11,3,2,5,10,1,2,10,2,2,2,2,2,2,2,2,1,1
"2481",2,1,50,13,1,1,1,1,11,NA,2,11,1,1,5,7,1,2,5,1,2,2,2,2,2,2,2,2,3
"2482",2,1,50,13,1,1,1,1,11,NA,2,11,3,2,5,12,1,2,4,2,2,2,1,2,2,2,2,2,3
"2483",2,1,50,12,1,1,1,1,11,NA,2,11,1,1,2,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2484",1,1,50,13,1,1,1,1,11,NA,2,11,1,2,4,15,1,2,NA,NA,NA,NA,NA,NA,1,2,2,2,1
"2485",2,1,50,13,1,1,1,1,11,NA,2,11,1,1,5,9,1,2,2,1,2,2,2,2,2,2,2,2,3
"2486",1,1,50,13,1,1,1,1,11,NA,2,11,2,3,5,5,1,2,NA,2,2,2,2,2,1,2,2,1,3
"2487",2,1,50,12,1,1,1,1,11,NA,1,13,1,1,4,5,1,1,NA,2,2,1,2,2,2,2,2,2,1
"2488",2,1,50,12,1,1,1,1,61,NA,1,13,1,2,3,11,1,1,0,2,2,2,2,2,1,2,2,1,3
"2489",2,1,50,13,1,1,1,1,51,1,1,12,2,2,4,7,1,1,2,1,2,2,1,2,2,2,2,1,3
"2490",1,1,50,12,1,1,1,1,51,1,1,12,2,1,2,5,1,1,NA,2,2,2,1,2,2,2,2,1,3
"2491",2,1,50,12,1,1,1,1,11,NA,1,12,2,2,4,7,1,1,0,1,1,1,1,2,2,2,2,1,3
"2492",2,1,50,12,1,1,1,1,11,NA,1,13,1,1,4,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2493",2,1,50,13,1,1,1,1,11,NA,1,13,2,1,3,11,1,1,3,2,2,2,1,2,2,2,2,2,1
"2494",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,4,5,1,1,NA,2,2,2,2,2,2,2,2,2,3
"2495",2,1,50,12,1,1,1,1,11,NA,2,13,2,2,3,11,1,2,2,2,2,1,1,2,1,2,2,1,3
"2496",2,1,50,12,1,1,1,1,11,NA,1,13,1,2,4,13,1,1,0,2,2,2,1,2,2,2,2,2,3
"2497",1,1,50,12,1,1,1,1,11,NA,1,12,1,1,4,16,1,2,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2498",2,1,50,12,1,1,1,1,11,NA,2,13,3,2,4,12,1,1,0,2,2,2,2,2,2,2,2,2,1
"2499",2,1,50,12,1,2,1,1,11,NA,1,13,1,1,1,15,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2500",2,1,50,12,1,1,1,1,11,NA,1,11,1,3,3,10,1,1,0,2,2,2,2,2,2,2,2,1,3
"2501",2,1,50,13,1,1,1,1,11,NA,2,11,1,3,5,6,1,1,NA,1,2,2,1,2,2,2,2,2,3
"2502",2,1,50,13,1,1,1,1,11,NA,2,11,1,2,4,11,1,1,0,2,2,2,2,2,1,2,2,2,1
"2503",2,1,50,12,1,1,1,1,11,NA,1,11,3,3,4,5,1,2,NA,1,2,2,2,2,2,2,2,1,3
"2504",2,1,50,13,1,1,1,1,11,NA,2,11,1,2,5,9,1,1,3,2,2,2,2,2,2,2,2,2,3
"2505",2,1,50,13,1,1,1,1,11,NA,1,11,3,3,4,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2506",2,1,50,13,1,1,1,1,11,NA,1,11,3,3,3,13,1,2,0,2,2,2,2,2,2,2,2,1,3
"2507",2,1,50,13,1,1,1,1,11,NA,2,11,2,3,5,7,1,2,0,1,2,2,1,2,2,2,2,2,1
"2508",2,1,50,13,1,1,1,1,11,NA,1,11,3,2,3,14,1,1,0,2,2,2,2,2,2,2,2,1,1
"2509",2,1,50,12,1,1,1,1,11,NA,2,11,1,1,5,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"2510",2,1,50,12,1,1,1,1,11,NA,1,12,1,1,4,16,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2511",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,4,7,1,2,10,1,1,2,2,2,2,2,2,2,3
"2512",1,1,50,13,1,1,1,1,11,NA,2,11,1,1,4,15,1,2,NA,NA,NA,NA,NA,NA,1,2,2,1,3
"2513",1,1,50,13,1,1,1,1,11,NA,2,11,2,2,5,7,1,2,10,1,2,2,1,2,2,2,2,2,3
"2514",2,1,50,13,1,1,1,1,11,NA,2,11,2,2,4,6,1,2,NA,1,2,2,1,2,2,2,2,2,3
"2515",2,1,50,13,1,1,1,1,11,NA,2,11,1,2,4,7,1,2,5,1,1,2,2,2,2,2,2,2,3
"2516",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,5,7,1,1,10,2,2,2,2,2,2,2,2,1,3
"2517",2,1,50,13,1,1,1,1,11,NA,2,11,2,2,5,12,1,2,0,1,2,1,1,2,2,2,2,1,3
"2518",1,1,50,13,1,1,1,1,91,NA,2,11,3,3,5,8,1,1,2,2,2,2,2,2,2,2,2,2,3
"2519",2,1,50,13,1,1,1,1,11,NA,2,11,1,2,5,15,1,2,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2520",2,1,50,13,1,1,1,1,11,NA,2,11,1,2,4,9,1,1,0,1,1,2,1,2,2,2,2,1,3
"2521",2,1,50,13,1,1,1,1,11,NA,1,11,2,1,5,7,1,2,4,2,2,2,2,2,2,2,2,1,3
"2522",2,1,50,13,1,1,1,1,93,NA,2,11,2,2,5,17,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2523",2,1,50,13,1,1,1,1,11,NA,2,11,2,1,5,14,2,2,0,2,1,2,2,2,2,2,2,1,3
"2524",2,1,50,13,1,1,1,1,11,NA,2,11,1,1,3,14,1,2,5,1,2,2,2,2,2,2,2,2,3
"2525",2,1,50,13,1,1,1,1,11,NA,2,11,1,1,3,13,1,1,0,2,2,2,2,2,1,2,2,1,3
"2526",1,1,50,13,1,1,1,1,11,NA,2,11,3,3,5,10,1,2,10,1,2,2,2,2,1,2,2,2,1
"2527",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,5,5,2,2,NA,2,2,2,2,2,2,2,2,1,3
"2528",2,1,50,13,1,1,1,1,11,NA,2,11,3,2,4,9,1,2,4,2,2,2,2,2,2,2,2,1,3
"2529",1,1,50,13,1,1,1,1,11,NA,2,11,2,2,5,7,1,1,10,1,2,1,1,2,2,2,2,2,3
"2530",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,5,14,1,2,5,2,2,2,2,2,2,2,2,2,3
"2531",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,5,11,1,1,5,2,2,2,1,2,2,2,2,2,3
"2532",2,1,50,13,1,1,1,1,91,NA,2,11,1,2,4,7,1,1,10,1,2,1,1,2,2,2,2,1,1
"2533",2,1,50,12,1,1,1,1,11,NA,2,12,1,2,5,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2534",2,1,50,12,1,1,1,1,93,NA,2,11,2,2,5,9,1,2,9,2,2,2,2,2,2,2,2,2,1
"2535",2,1,50,13,1,1,1,1,11,NA,1,11,2,2,5,10,1,2,10,1,2,2,1,2,2,2,2,2,3
"2536",2,1,50,13,1,1,1,1,91,NA,2,11,2,3,5,8,1,1,10,2,2,2,2,2,2,2,2,1,3
"2537",1,1,50,13,1,1,1,1,11,NA,2,11,2,3,5,6,1,2,NA,1,2,2,1,2,2,2,2,2,3
"2538",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,5,6,1,1,NA,1,2,2,2,2,2,2,2,1,3
"2539",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,5,5,1,1,NA,1,2,2,2,2,2,2,2,1,3
"2540",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,5,9,1,1,10,2,2,2,2,2,2,2,2,1,3
"2541",2,1,50,13,1,1,1,1,11,NA,2,11,3,2,5,9,1,2,4,1,2,2,2,2,2,2,2,1,3
"2542",2,1,50,13,1,1,1,1,11,NA,2,11,1,2,5,12,1,2,3,1,2,2,1,2,2,2,2,2,3
"2543",2,1,50,13,1,1,1,1,11,NA,2,11,1,3,4,14,1,2,1,1,2,2,2,2,2,2,2,2,3
"2544",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,5,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2545",2,1,50,13,5,NA,NA,1,11,NA,2,11,3,3,5,5,1,1,NA,2,1,2,2,2,2,2,2,2,3
"2546",2,1,50,13,1,1,1,1,11,NA,2,11,3,3,2,7,1,2,0,1,2,1,2,2,2,2,2,1,3
"2547",2,1,50,13,1,1,1,1,11,NA,2,11,1,3,5,14,1,1,7,1,2,2,1,2,2,2,2,2,3
"2548",1,1,50,12,1,1,1,1,11,NA,2,11,2,2,5,15,1,1,NA,NA,NA,NA,NA,NA,1,2,2,2,3
"2549",2,1,50,13,1,1,1,1,11,NA,2,11,2,2,5,9,1,1,0,2,2,2,2,2,2,2,2,1,3
"2550",2,1,50,13,1,1,1,1,11,NA,1,13,1,1,4,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2551",2,1,50,13,1,1,1,1,11,NA,2,11,3,2,5,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2552",2,1,50,13,1,1,1,1,11,NA,2,11,2,3,5,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2553",2,1,50,13,1,1,1,1,11,NA,2,11,1,1,3,10,1,1,0,1,2,2,2,2,2,2,2,1,3
"2554",2,1,50,12,1,1,1,1,11,NA,2,11,2,2,3,13,1,1,0,1,2,2,1,2,1,2,2,1,1
"2555",2,1,50,13,1,1,1,1,51,1,1,11,2,2,4,12,1,2,1,2,2,2,2,2,2,2,2,2,3
"2556",2,1,50,12,1,1,1,1,12,NA,1,13,3,3,2,6,1,2,NA,1,1,1,1,2,2,2,2,1,3
"2557",2,1,50,12,1,1,1,1,11,NA,2,13,1,3,4,8,1,2,2,2,2,2,2,9,1,2,2,2,3
"2558",2,1,50,12,1,1,1,1,11,NA,2,13,2,3,4,5,1,1,NA,1,2,2,1,2,2,2,2,1,3
"2559",2,1,50,12,1,2,2,1,11,NA,2,12,1,1,2,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2560",2,1,50,12,1,1,1,1,61,NA,2,12,3,3,2,6,1,1,NA,1,2,2,1,2,2,2,2,1,3
"2561",2,1,50,12,1,1,1,1,12,NA,2,13,2,3,5,8,1,1,0,2,2,2,2,2,2,2,2,1,3
"2562",2,1,50,13,1,1,1,1,11,NA,2,13,3,3,4,6,1,1,NA,2,2,2,1,2,2,2,2,1,3
"2563",2,1,50,12,1,1,1,1,11,NA,2,13,3,2,3,17,2,2,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2564",2,1,50,12,1,1,1,1,11,NA,2,13,2,2,5,14,1,1,3,2,2,2,2,2,2,2,2,1,3
"2565",2,1,50,12,1,1,1,1,11,NA,2,13,3,3,4,7,1,2,2,2,2,2,1,2,1,2,2,1,3
"2566",2,1,50,12,1,1,1,1,11,NA,2,13,1,1,5,15,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2567",2,1,50,12,1,1,1,1,12,NA,1,13,1,2,2,11,1,1,5,2,2,2,2,2,2,2,2,2,3
"2568",2,1,50,12,1,1,1,1,11,NA,1,12,1,1,3,15,1,2,NA,NA,NA,NA,NA,NA,1,2,2,2,3
"2569",NA,1,50,12,1,1,1,1,11,NA,1,12,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"2570",2,1,50,12,1,1,1,1,12,NA,1,13,1,2,2,15,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2571",2,1,5,13,1,1,1,1,11,NA,2,11,3,3,3,16,1,1,NA,NA,NA,NA,NA,NA,2,2,1,1,3
"2572",2,1,5,12,2,1,1,1,11,NA,2,12,1,3,3,5,1,1,NA,1,2,2,1,2,2,2,2,1,3
"2573",2,1,5,13,1,1,1,1,11,NA,2,12,3,3,5,5,1,1,NA,2,2,2,1,2,2,2,2,1,3
"2574",2,1,5,12,1,1,1,1,11,NA,2,12,1,1,3,13,1,1,0,2,2,2,2,2,2,2,2,2,3
"2575",2,1,5,12,1,1,1,1,11,NA,2,12,1,3,3,5,1,1,NA,1,2,1,1,2,2,2,2,2,3
"2576",2,1,5,13,1,1,1,1,11,NA,2,11,1,2,5,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2577",1,1,5,13,1,1,1,1,93,NA,2,11,3,2,5,14,1,2,0,2,2,2,2,2,2,2,2,1,3
"2578",2,1,5,13,1,1,1,1,11,NA,2,11,2,2,4,17,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2579",1,1,5,12,1,1,1,1,11,NA,2,12,2,2,5,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2580",2,1,5,11,1,1,1,1,11,NA,1,11,2,3,4,6,1,1,NA,2,2,2,2,2,2,2,2,1,3
"2581",2,1,5,12,1,1,1,1,11,NA,2,13,3,3,5,13,1,2,0,2,2,2,2,2,2,2,2,2,3
"2582",2,1,50,13,1,1,1,1,11,NA,2,12,2,3,5,5,NA,1,NA,2,2,2,2,2,2,2,2,2,1
"2583",1,1,50,13,1,1,1,1,12,NA,2,13,2,1,3,10,1,1,0,1,1,2,1,2,2,2,2,1,3
"2584",2,1,50,13,1,1,1,1,12,NA,2,13,3,2,4,6,1,1,NA,1,1,1,1,2,2,2,2,2,3
"2585",2,1,50,13,1,1,1,1,11,NA,2,13,2,2,4,16,1,1,NA,NA,NA,NA,NA,NA,2,2,1,1,3
"2586",2,1,50,13,1,1,1,1,11,NA,2,12,1,3,5,9,1,1,0,2,2,2,1,2,2,2,2,2,3
"2587",1,1,50,13,1,1,1,1,12,NA,2,12,2,1,3,10,1,1,10,1,1,1,1,1,2,2,2,1,3
"2588",2,1,50,12,1,1,1,1,11,NA,2,12,1,2,2,11,1,1,0,2,2,2,1,2,2,2,2,2,1
"2589",2,1,50,12,1,1,1,1,11,NA,2,12,3,1,3,16,1,2,NA,NA,NA,NA,NA,NA,2,2,9,2,3
"2590",2,1,50,12,1,1,1,1,11,NA,2,12,2,3,4,11,1,1,1,1,2,2,2,2,1,1,1,1,1
"2591",2,1,50,12,1,1,1,1,91,NA,2,12,2,3,4,11,1,2,2,2,2,2,2,2,2,2,2,2,3
"2592",2,1,50,13,1,1,1,1,93,NA,2,13,1,2,4,11,1,1,5,2,2,2,2,2,2,2,2,1,3
"2593",1,1,50,13,1,1,1,1,11,NA,2,13,3,3,3,5,2,1,NA,1,2,2,1,2,2,2,2,1,3
"2594",2,1,50,12,1,1,1,1,91,NA,2,12,2,2,4,17,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2595",2,1,50,13,1,2,2,1,11,NA,2,13,1,1,2,12,1,2,2,2,2,2,2,1,2,2,2,1,1
"2596",2,1,50,13,1,1,1,1,12,NA,2,13,1,3,4,5,1,1,NA,1,1,1,1,2,2,2,2,1,3
"2597",2,1,50,12,2,1,1,1,11,NA,2,12,2,NA,2,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2598",2,1,50,12,1,1,1,1,61,NA,2,13,1,1,3,10,1,1,4,1,1,2,1,1,2,2,2,1,3
"2599",2,1,50,12,1,1,1,1,11,NA,2,13,3,2,5,17,1,2,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2600",2,1,50,13,1,1,1,1,12,NA,2,12,1,2,5,13,1,1,3,2,1,2,1,2,2,2,2,1,3
"2601",2,1,50,12,5,NA,NA,1,11,NA,2,13,1,3,5,11,1,1,7,1,1,1,1,2,2,2,2,1,3
"2602",2,1,50,12,1,1,1,1,11,NA,2,12,3,3,5,7,1,1,4,1,1,2,1,2,1,2,2,1,1
"2603",2,1,50,12,4,NA,NA,1,51,1,1,12,1,1,1,16,2,2,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"2604",2,1,50,12,1,1,1,1,61,NA,8,12,1,1,3,11,1,2,0,2,2,2,2,2,2,2,2,1,1
"2605",2,1,50,13,1,1,1,1,11,NA,2,13,1,2,4,10,1,1,2,2,2,2,2,2,2,2,2,1,1
"2606",2,1,50,12,1,1,1,1,11,NA,2,12,3,3,5,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2607",2,1,50,12,1,1,1,1,11,NA,2,13,2,3,5,14,1,1,4,2,2,2,2,2,2,2,2,1,3
"2608",2,1,50,12,1,1,1,1,11,NA,1,12,1,2,2,7,1,1,0,1,2,2,2,2,2,2,2,2,3
"2609",2,1,50,13,1,1,1,1,11,NA,2,13,3,3,5,5,1,1,NA,2,2,2,2,2,2,2,2,2,1
"2610",2,1,50,12,1,1,1,1,11,NA,1,12,2,1,4,14,1,2,0,1,9,2,1,2,2,2,2,1,3
"2611",2,2,50,12,1,1,1,1,11,NA,2,13,2,2,4,9,1,1,2,2,2,2,2,2,1,2,2,1,3
"2612",2,2,50,14,4,NA,NA,1,11,NA,2,13,1,1,1,5,1,2,NA,2,2,2,2,2,2,2,2,2,3
"2613",1,2,50,12,1,1,1,1,11,NA,2,13,1,2,4,6,NA,1,NA,2,2,2,2,2,2,2,2,1,3
"2614",1,2,50,12,1,1,1,1,12,NA,2,13,2,2,2,8,1,1,0,1,1,1,1,2,2,2,2,1,3
"2615",2,2,50,12,1,1,1,1,11,NA,1,12,2,1,3,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2616",1,2,50,12,1,1,1,1,12,NA,2,13,2,1,3,11,1,2,8,1,2,2,1,2,2,2,2,1,3
"2617",2,2,50,12,1,1,1,1,11,NA,2,12,2,3,5,13,1,2,0,2,1,2,2,2,2,2,2,1,3
"2618",2,2,50,12,1,1,1,1,11,NA,2,13,2,3,4,6,1,1,NA,1,1,1,1,2,2,2,2,2,3
"2619",2,2,50,12,1,1,1,1,12,NA,1,13,2,3,3,16,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2620",1,2,50,12,2,1,1,1,12,NA,2,13,2,2,1,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2621",2,2,50,13,1,1,1,1,11,NA,2,12,2,2,3,15,1,2,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2622",2,2,50,12,3,1,1,1,11,NA,2,12,2,2,2,12,1,1,0,1,2,1,1,2,2,2,2,2,3
"2623",2,2,50,11,1,1,1,1,11,NA,2,13,3,3,5,8,1,1,5,2,2,2,1,2,2,2,2,1,3
"2624",2,2,50,12,1,1,1,1,11,NA,2,12,2,NA,4,16,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2625",2,2,50,12,1,1,1,1,11,NA,2,13,3,3,4,5,1,1,NA,2,2,2,2,2,2,2,2,1,3
"2626",2,2,50,12,1,2,1,1,11,NA,1,12,2,1,3,5,1,2,NA,2,2,2,2,2,2,2,2,2,3
"2627",2,2,50,13,1,1,1,1,11,NA,2,13,3,2,3,5,1,2,NA,1,2,1,2,2,2,2,2,2,1
"2628",2,2,50,12,1,1,1,1,11,NA,8,14,3,1,4,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2629",2,2,50,13,1,1,1,1,11,NA,2,13,3,2,4,5,1,1,NA,2,2,2,2,2,2,2,2,2,1
"2630",2,2,50,13,1,1,1,1,12,NA,2,13,2,3,3,7,1,2,0,1,2,1,1,2,2,2,2,2,1
"2631",2,2,50,13,1,1,1,1,11,NA,2,13,2,2,3,16,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"2632",2,2,50,12,1,1,1,1,11,NA,8,12,1,3,4,14,1,1,0,2,2,2,2,2,2,2,2,2,1
"2633",2,2,50,12,1,1,1,1,91,1,2,12,1,2,4,16,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"2634",2,2,50,12,1,1,1,1,11,NA,2,12,1,2,4,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"2635",2,2,50,12,1,1,1,1,12,NA,1,12,1,2,2,7,1,1,5,2,2,2,2,2,2,2,2,2,1
"2636",2,2,50,12,1,1,1,1,11,NA,2,12,3,3,3,12,1,2,0,2,2,2,2,2,2,2,2,2,3
"2637",2,2,50,12,1,1,1,1,11,NA,2,13,1,1,4,8,1,2,1,2,1,2,1,2,2,2,2,1,1
"2638",2,3,50,12,3,2,1,1,11,NA,2,11,1,1,3,7,1,2,0,2,2,2,2,2,2,2,2,2,1
"2639",2,3,50,13,1,1,1,1,11,NA,2,11,2,3,3,6,1,1,NA,2,2,2,1,2,2,2,2,2,1
"2640",2,3,50,12,1,1,1,1,11,NA,2,11,1,1,3,9,1,2,0,2,2,2,2,2,2,2,2,1,1
"2641",2,3,50,13,1,1,1,1,11,NA,2,11,1,1,4,12,1,1,0,2,2,2,2,2,2,2,2,2,1
"2642",2,3,50,13,1,1,1,1,11,NA,2,11,1,1,4,17,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"2643",1,3,50,12,1,1,1,1,11,NA,2,11,1,2,3,8,1,1,0,1,2,1,1,2,2,2,2,1,1
"2644",2,3,50,12,1,1,1,1,11,NA,2,11,3,3,5,9,1,1,0,1,2,2,2,2,2,2,2,1,1
"2645",2,3,50,13,1,1,1,1,11,NA,2,11,3,3,4,11,1,1,10,1,2,2,2,2,2,2,2,1,1
"2646",2,3,50,12,1,1,1,1,11,NA,2,11,1,1,4,12,1,1,0,2,2,2,1,2,1,2,2,1,1
"2647",1,3,50,12,1,1,1,1,11,NA,2,11,3,1,4,7,1,1,5,2,2,2,2,2,2,2,2,2,1
"2648",2,3,50,12,1,1,1,1,11,NA,2,11,1,1,3,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"2649",2,3,50,13,1,1,1,1,11,NA,2,11,3,3,5,17,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"2650",2,3,50,12,1,1,1,1,11,NA,2,11,3,2,4,9,1,1,0,2,2,2,2,2,2,2,2,2,1
"2651",2,3,50,13,1,1,1,1,11,NA,2,11,1,3,5,8,1,1,3,2,2,1,1,2,2,2,2,1,1
"2652",2,3,50,13,1,1,1,1,11,NA,2,11,1,1,4,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"2653",2,3,50,12,1,1,1,1,11,NA,2,11,2,1,3,13,1,1,1,2,2,2,2,2,2,2,2,2,1
"2654",2,3,50,13,1,1,1,1,11,NA,2,11,2,3,4,7,1,1,0,1,2,2,1,2,2,2,2,2,1
"2655",2,3,50,12,1,1,1,1,11,NA,2,11,3,3,4,9,1,1,0,2,9,2,2,2,2,9,2,2,1
"2656",2,3,50,12,1,1,1,1,11,NA,2,11,2,3,5,10,1,1,4,2,2,2,1,2,2,2,2,2,1
"2657",2,3,50,13,1,1,1,1,11,NA,2,11,3,3,2,8,1,1,10,2,2,2,2,2,2,2,2,1,1
"2658",2,3,50,12,1,1,1,1,11,NA,1,11,3,3,5,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"2659",2,3,50,13,1,1,1,1,11,NA,2,11,3,3,4,12,1,1,0,2,2,2,2,2,2,2,2,1,1
"2660",2,3,50,12,1,1,1,1,11,NA,2,11,3,3,3,8,1,1,0,2,2,2,2,2,2,2,2,2,1
"2661",2,3,50,12,1,1,1,1,11,NA,2,11,2,1,3,9,1,1,0,2,2,2,2,2,2,2,2,2,1
"2662",2,3,50,12,1,1,1,1,61,NA,2,11,3,3,3,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"2663",2,3,50,12,1,1,1,1,11,NA,2,11,3,2,4,8,1,1,0,2,2,2,1,2,2,2,2,2,1
"2664",2,3,50,13,1,1,1,1,11,NA,2,11,1,1,4,10,1,1,0,2,2,2,1,2,2,2,2,1,1
"2665",2,2,50,12,1,1,1,1,11,NA,2,12,3,2,3,6,NA,1,NA,1,2,2,2,2,2,2,2,1,3
"2666",2,2,50,13,1,1,1,1,11,NA,2,14,3,3,3,8,1,1,1,2,2,2,1,2,2,2,2,1,1
"2667",2,2,50,12,1,1,1,1,11,NA,2,13,3,1,3,6,1,2,NA,2,9,2,1,2,2,2,2,2,3
"2668",2,2,50,12,1,1,1,1,61,NA,1,12,1,3,4,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"2669",2,2,50,12,1,1,1,1,12,NA,2,13,3,3,3,7,1,1,0,2,2,2,2,2,2,2,2,1,3
"2670",2,2,50,12,1,1,1,1,61,NA,2,13,3,2,4,14,1,1,4,2,2,2,2,2,2,2,2,1,3
"2671",2,2,50,12,1,1,1,1,61,NA,2,12,1,1,3,9,1,1,0,1,1,1,1,1,2,2,2,1,3
"2672",2,2,50,12,1,1,1,1,11,NA,2,13,1,3,4,12,1,1,0,2,2,2,2,2,2,2,2,2,3
"2673",2,2,50,12,1,1,1,1,11,NA,1,13,1,2,4,12,1,1,0,2,2,2,1,2,2,2,2,1,3
"2674",2,2,50,12,1,1,1,1,11,NA,2,13,3,3,3,7,1,1,0,2,2,2,1,2,1,2,2,2,3
"2675",2,2,50,12,1,1,1,1,11,NA,2,13,2,3,5,16,1,2,NA,NA,NA,NA,NA,NA,1,2,2,2,3
"2676",2,2,50,12,1,1,1,1,11,NA,2,13,2,2,5,14,1,2,0,2,2,2,2,2,2,2,2,2,3
